32.1488	34.8443	110
32.1488	34.8444	78
32.1488	34.8446	102
32.1488	34.8448	79
32.1488	34.8449	109
32.1488	34.8451	134
32.1488	34.8453	144
32.1488	34.8454	134
32.1488	34.8456	109
32.1488	34.8458	79
32.1488	34.8460	91
32.1488	34.8461	56
32.1488	34.8463	71
32.1488	34.8465	90
32.1488	34.8466	99
32.1488	34.8468	90
32.1488	34.8470	71
32.1488	34.8471	56
32.1488	34.8473	58
32.1488	34.8475	14
32.1488	34.8476	32
32.1488	34.8478	49
32.1488	34.8480	55
32.1488	34.8481	49
32.1488	34.8483	32
32.1488	34.8485	31
32.1488	34.8486	26
32.1488	34.8488	7
32.1488	34.8490	23
32.1488	34.8491	31
32.1488	34.8493	23
32.1488	34.8495	7
32.1488	34.8505	15
32.1488	34.8507	22
32.1488	34.8508	15
32.1488	34.8512	3
32.1488	34.8513	2
32.1488	34.8517	10
32.1488	34.8518	17
32.1488	34.8520	10
32.1488	34.8530	4
32.1488	34.8532	12
32.1488	34.8534	4
32.1488	34.8547	7
32.1488	34.8666	3
32.1488	34.8678	5
32.1488	34.8680	13
32.1488	34.8681	5
32.1488	34.8685	15
32.1488	34.8687	19
32.1488	34.8688	18
32.1488	34.8690	31
32.1488	34.8692	36
32.1488	34.8693	31
32.1488	34.8695	18
32.1488	34.8697	6
32.1488	34.8705	3
32.1488	34.8707	10
32.1488	34.8708	3
32.1488	34.8712	2
32.1488	34.8713	5
32.1488	34.8715	5
32.1488	34.8717	20
32.1488	34.8718	28
32.1488	34.8720	20
32.1488	34.8722	5
32.1488	34.8725	35
32.1488	34.8727	41
32.1488	34.8729	60
32.1488	34.8730	80
32.1488	34.8732	92
32.1488	34.8734	80
32.1488	34.8735	60
32.1488	34.8737	41
32.1488	34.8739	51
32.1488	34.8740	30
32.1488	34.8742	50
32.1488	34.8744	68
32.1488	34.8745	78
32.1488	34.8747	68
32.1488	34.8749	50
32.1488	34.8750	30
32.1488	34.8752	35
32.1488	34.8754	4
32.1488	34.8755	21
32.1488	34.8757	39
32.1488	34.8759	48
32.1488	34.8760	39
32.1488	34.8762	21
32.1488	34.8764	4
32.1488	34.8766	18
32.1488	34.8767	2
32.1488	34.8769	18
32.1488	34.8771	35
32.1488	34.8772	43
32.1488	34.8774	35
32.1488	34.8776	18
32.1488	34.8777	2
32.1488	34.8779	22
32.1488	34.8781	12
32.1488	34.8782	30
32.1488	34.8784	48
32.1488	34.8786	55
32.1488	34.8787	48
32.1488	34.8789	30
32.1488	34.8791	12
32.1488	34.8792	37
32.1488	34.8794	26
32.1488	34.8796	43
32.1488	34.8797	56
32.1488	34.8799	62
32.1488	34.8801	56
32.1488	34.8803	43
32.1488	34.8804	26
32.1488	34.8806	31
32.1488	34.8809	14
32.1488	34.8811	31
32.1488	34.8813	39
32.1488	34.8814	31
32.1488	34.8816	14
32.1488	34.8819	25
32.1488	34.8821	17
32.1488	34.8823	35
32.1488	34.8824	50
32.1488	34.8826	57
32.1488	34.8828	50
32.1488	34.8829	35
32.1488	34.8831	17
32.1488	34.8833	23
32.1488	34.8836	8
32.1488	34.8838	23
32.1488	34.8840	31
32.1488	34.8841	23
32.1488	34.8843	8
32.1488	34.8846	14
32.1488	34.8848	2
32.1488	34.8850	16
32.1488	34.8851	31
32.1488	34.8853	39
32.1488	34.8855	31
32.1488	34.8856	16
32.1488	34.8858	2
32.1488	34.8860	15
32.1488	34.8863	10
32.1488	34.8865	23
32.1488	34.8866	31
32.1488	34.8868	23
32.1488	34.8870	10
32.1488	34.8873	27
32.1488	34.8875	20
32.1488	34.8877	34
32.1488	34.8878	45
32.1488	34.8880	50
32.1488	34.8882	45
32.1488	34.8883	34
32.1488	34.8885	30
32.1488	34.8887	23
32.1488	34.8892	4
32.1488	34.8905	7
32.1488	34.8907	14
32.1488	34.8908	7
32.1488	34.8912	8
32.1488	34.8913	12
32.1488	34.8915	10
32.1488	34.8917	26
32.1488	34.8919	35
32.1488	34.8920	26
32.1488	34.8922	10
32.1488	34.8925	52
32.1488	34.8927	55
32.1488	34.8929	69
32.1488	34.8930	87
32.1488	34.8932	95
32.1488	34.8934	87
32.1488	34.8935	69
32.1488	34.8937	55
32.1488	34.8939	47
32.1490	34.8011	11
32.1490	34.8012	30
32.1490	34.8014	11
32.1490	34.8021	6
32.1490	34.8022	36
32.1490	34.8024	69
32.1490	34.8026	97
32.1490	34.8027	69
32.1490	34.8029	36
32.1490	34.8031	6
32.1490	34.8032	17
32.1490	34.8034	8
32.1490	34.8036	38
32.1490	34.8038	71
32.1490	34.8039	100
32.1490	34.8041	71
32.1490	34.8043	38
32.1490	34.8044	8
32.1490	34.8046	16
32.1490	34.8048	6
32.1490	34.8049	35
32.1490	34.8051	68
32.1490	34.8053	96
32.1490	34.8054	68
32.1490	34.8056	35
32.1490	34.8058	6
32.1490	34.8059	27
32.1490	34.8061	27
32.1490	34.8063	57
32.1490	34.8064	100
32.1490	34.8066	129
32.1490	34.8068	100
32.1490	34.8069	57
32.1490	34.8071	27
32.1490	34.8073	22
32.1490	34.8076	23
32.1490	34.8078	58
32.1490	34.8080	79
32.1490	34.8081	58
32.1490	34.8083	23
32.1490	34.8085	26
32.1490	34.8086	31
32.1490	34.8088	46
32.1490	34.8090	81
32.1490	34.8091	112
32.1490	34.8093	81
32.1490	34.8095	46
32.1490	34.8096	16
32.1490	34.8103	4
32.1490	34.8105	37
32.1490	34.8106	57
32.1490	34.8108	37
32.1490	34.8110	4
32.1490	34.8113	33
32.1490	34.8115	48
32.1490	34.8117	79
32.1490	34.8118	130
32.1490	34.8120	155
32.1490	34.8122	130
32.1490	34.8123	79
32.1490	34.8125	52
32.1490	34.8127	36
32.1490	34.8130	25
32.1490	34.8132	46
32.1490	34.8133	25
32.1490	34.8145	27
32.1490	34.8147	49
32.1490	34.8148	27
32.1490	34.8157	31
32.1490	34.8159	51
32.1490	34.8160	31
32.1490	34.8170	30
32.1490	34.8172	51
32.1490	34.8174	30
32.1490	34.8180	2
32.1490	34.8182	30
32.1490	34.8184	64
32.1490	34.8185	89
32.1490	34.8187	64
32.1490	34.8189	30
32.1490	34.8191	2
32.1490	34.8196	2
32.1490	34.8197	35
32.1490	34.8199	54
32.1490	34.8201	35
32.1490	34.8202	2
32.1490	34.8209	22
32.1490	34.8211	57
32.1490	34.8212	78
32.1490	34.8214	57
32.1490	34.8216	22
32.1490	34.8219	2
32.1490	34.8222	18
32.1490	34.8224	53
32.1490	34.8226	73
32.1490	34.8228	53
32.1490	34.8229	18
32.1490	34.8236	20
32.1490	34.8238	54
32.1490	34.8239	75
32.1490	34.8241	54
32.1490	34.8243	20
32.1490	34.8249	6
32.1490	34.8251	40
32.1490	34.8253	59
32.1490	34.8254	40
32.1490	34.8256	6
32.1490	34.8263	19
32.1490	34.8264	53
32.1490	34.8266	75
32.1490	34.8268	53
32.1490	34.8270	19
32.1490	34.8273	5
32.1490	34.8276	27
32.1490	34.8278	61
32.1490	34.8280	84
32.1490	34.8281	61
32.1490	34.8283	27
32.1490	34.8285	21
32.1490	34.8286	22
32.1490	34.8288	30
32.1490	34.8290	64
32.1490	34.8291	88
32.1490	34.8293	64
32.1490	34.8295	30
32.1490	34.8296	2
32.1490	34.8301	3
32.1490	34.8303	32
32.1490	34.8305	66
32.1490	34.8307	91
32.1490	34.8308	66
32.1490	34.8310	32
32.1490	34.8312	3
32.1490	34.8313	14
32.1490	34.8315	5
32.1490	34.8317	34
32.1490	34.8318	68
32.1490	34.8320	95
32.1490	34.8322	68
32.1490	34.8323	34
32.1490	34.8325	33
32.1490	34.8327	36
32.1490	34.8328	48
32.1490	34.8330	84
32.1490	34.8332	116
32.1490	34.8333	84
32.1490	34.8335	48
32.1490	34.8337	17
32.1490	34.8340	19
32.1490	34.8342	45
32.1490	34.8344	75
32.1490	34.8345	125
32.1490	34.8347	151
32.1490	34.8349	125
32.1490	34.8350	75
32.1490	34.8352	79
32.1490	34.8354	87
32.1490	34.8355	108
32.1490	34.8357	154
32.1490	34.8359	181
32.1490	34.8360	154
32.1490	34.8362	108
32.1490	34.8364	67
32.1490	34.8365	109
32.1490	34.8367	116
32.1490	34.8369	155
32.1490	34.8370	197
32.1490	34.8372	216
32.1490	34.8374	197
32.1490	34.8375	155
32.1490	34.8377	116
32.1490	34.8379	152
32.1490	34.8381	157
32.1490	34.8382	194
32.1490	34.8384	225
32.1490	34.8386	239
32.1490	34.8387	225
32.1490	34.8389	194
32.1490	34.8391	157
32.1490	34.8392	151
32.1490	34.8394	112
32.1490	34.8396	151
32.1490	34.8397	194
32.1490	34.8399	214
32.1490	34.8401	194
32.1490	34.8402	151
32.1490	34.8404	112
32.1490	34.8406	115
32.1490	34.8407	84
32.1490	34.8409	129
32.1490	34.8411	172
32.1490	34.8412	196
32.1490	34.8414	172
32.1490	34.8416	129
32.1490	34.8417	84
32.1490	34.8419	99
32.1490	34.8421	84
32.1490	34.8423	129
32.1490	34.8424	172
32.1490	34.8426	196
32.1490	34.8428	172
32.1490	34.8429	129
32.1490	34.8431	84
32.1490	34.8433	100
32.1490	34.8434	86
32.1490	34.8436	131
32.1490	34.8438	175
32.1490	34.8439	198
32.1490	34.8441	175
32.1490	34.8443	131
32.1490	34.8444	86
32.1490	34.8446	97
32.1490	34.8448	79
32.1490	34.8449	125
32.1490	34.8451	168
32.1490	34.8453	193
32.1490	34.8454	168
32.1490	34.8456	125
32.1490	34.8458	79
32.1490	34.8460	67
32.1490	34.8461	20
32.1490	34.8463	51
32.1490	34.8465	89
32.1490	34.8466	120
32.1490	34.8468	89
32.1490	34.8470	51
32.1490	34.8471	20
32.1490	34.8473	22
32.1490	34.8475	4
32.1490	34.8476	33
32.1490	34.8478	67
32.1490	34.8480	93
32.1490	34.8481	67
32.1490	34.8483	33
32.1490	34.8485	19
32.1490	34.8486	15
32.1490	34.8488	13
32.1490	34.8490	46
32.1490	34.8491	66
32.1490	34.8493	46
32.1490	34.8495	13
32.1490	34.8503	6
32.1490	34.8505	40
32.1490	34.8507	59
32.1490	34.8508	40
32.1490	34.8510	6
32.1490	34.8515	2
32.1490	34.8517	35
32.1490	34.8518	54
32.1490	34.8520	35
32.1490	34.8522	2
32.1490	34.8530	27
32.1490	34.8532	48
32.1490	34.8534	27
32.1490	34.8545	24
32.1490	34.8547	45
32.1490	34.8549	24
32.1490	34.8557	6
32.1490	34.8559	26
32.1490	34.8560	6
32.1490	34.8572	18
32.1490	34.8584	7
32.1490	34.8586	26
32.1490	34.8587	7
32.1490	34.8597	16
32.1490	34.8599	35
32.1490	34.8601	16
32.1490	34.8611	5
32.1490	34.8613	23
32.1490	34.8614	5
32.1490	34.8626	13
32.1490	34.8639	11
32.1490	34.8651	6
32.1490	34.8653	25
32.1490	34.8655	6
32.1490	34.8665	16
32.1490	34.8666	36
32.1490	34.8668	16
32.1490	34.8678	26
32.1490	34.8680	47
32.1490	34.8681	26
32.1490	34.8690	18
32.1490	34.8692	39
32.1490	34.8693	18
32.1490	34.8705	26
32.1490	34.8707	47
32.1490	34.8708	26
32.1490	34.8715	10
32.1490	34.8717	44
32.1490	34.8718	63
32.1490	34.8720	44
32.1490	34.8722	10
32.1490	34.8725	30
32.1490	34.8727	43
32.1490	34.8729	72
32.1490	34.8730	122
32.1490	34.8732	148
32.1490	34.8734	122
32.1490	34.8735	72
32.1490	34.8737	43
32.1490	34.8739	48
32.1490	34.8740	32
32.1490	34.8742	61
32.1490	34.8744	106
32.1490	34.8745	135
32.1490	34.8747	106
32.1490	34.8749	61
32.1490	34.8750	32
32.1490	34.8752	27
32.1490	34.8755	27
32.1490	34.8757	61
32.1490	34.8759	85
32.1490	34.8760	61
32.1490	34.8762	27
32.1490	34.8766	5
32.1490	34.8769	19
32.1490	34.8771	53
32.1490	34.8772	74
32.1490	34.8774	53
32.1490	34.8776	19
32.1490	34.8779	10
32.1490	34.8781	8
32.1490	34.8782	38
32.1490	34.8784	71
32.1490	34.8786	100
32.1490	34.8787	71
32.1490	34.8789	38
32.1490	34.8791	8
32.1490	34.8792	15
32.1490	34.8794	2
32.1490	34.8796	31
32.1490	34.8797	65
32.1490	34.8799	90
32.1490	34.8801	65
32.1490	34.8803	31
32.1490	34.8804	2
32.1490	34.8806	6
32.1490	34.8809	18
32.1490	34.8811	52
32.1490	34.8813	72
32.1490	34.8814	52
32.1490	34.8816	18
32.1490	34.8819	5
32.1490	34.8821	2
32.1490	34.8823	30
32.1490	34.8824	64
32.1490	34.8826	88
32.1490	34.8828	64
32.1490	34.8829	30
32.1490	34.8831	2
32.1490	34.8833	2
32.1490	34.8836	8
32.1490	34.8838	43
32.1490	34.8840	62
32.1490	34.8841	43
32.1490	34.8843	8
32.1490	34.8850	9
32.1490	34.8851	44
32.1490	34.8853	62
32.1490	34.8855	44
32.1490	34.8856	9
32.1490	34.8863	3
32.1490	34.8865	35
32.1490	34.8866	55
32.1490	34.8868	35
32.1490	34.8870	3
32.1490	34.8878	22
32.1490	34.8880	44
32.1490	34.8882	22
32.1490	34.8890	7
32.1490	34.8892	26
32.1490	34.8893	7
32.1490	34.8905	23
32.1490	34.8907	45
32.1490	34.8908	23
32.1490	34.8913	2
32.1490	34.8915	15
32.1490	34.8917	49
32.1490	34.8919	68
32.1490	34.8920	49
32.1490	34.8922	15
32.1490	34.8925	12
32.1490	34.8927	14
32.1490	34.8929	44
32.1490	34.8930	79
32.1490	34.8932	111
32.1490	34.8934	79
32.1490	34.8935	44
32.1490	34.8937	14
32.1490	34.8939	2
32.1490	34.8944	10
32.1490	34.8945	28
32.1490	34.8947	10
32.1493	34.7999	5
32.1493	34.8011	30
32.1493	34.8012	64
32.1493	34.8014	30
32.1493	34.8021	11
32.1493	34.8022	45
32.1493	34.8024	97
32.1493	34.8026	144
32.1493	34.8027	97
32.1493	34.8029	45
32.1493	34.8031	11
32.1493	34.8032	19
32.1493	34.8034	13
32.1493	34.8036	48
32.1493	34.8038	100
32.1493	34.8039	148
32.1493	34.8041	100
32.1493	34.8043	48
32.1493	34.8044	13
32.1493	34.8046	19
32.1493	34.8048	10
32.1493	34.8049	44
32.1493	34.8051	96
32.1493	34.8053	144
32.1493	34.8054	96
32.1493	34.8056	44
32.1493	34.8058	10
32.1493	34.8059	30
32.1493	34.8061	32
32.1493	34.8063	66
32.1493	34.8064	129
32.1493	34.8066	173
32.1493	34.8068	129
32.1493	34.8069	66
32.1493	34.8071	32
32.1493	34.8073	26
32.1493	34.8076	33
32.1493	34.8078	79
32.1493	34.8080	130
32.1493	34.8081	79
32.1493	34.8083	33
32.1493	34.8085	30
32.1493	34.8086	36
32.1493	34.8088	54
32.1493	34.8090	112
32.1493	34.8091	157
32.1493	34.8093	112
32.1493	34.8095	54
32.1493	34.8096	20
32.1493	34.8103	13
32.1493	34.8105	57
32.1493	34.8106	99
32.1493	34.8108	57
32.1493	34.8110	13
32.1493	34.8113	36
32.1493	34.8115	52
32.1493	34.8117	92
32.1493	34.8118	155
32.1493	34.8120	197
32.1493	34.8122	155
32.1493	34.8123	92
32.1493	34.8125	57
32.1493	34.8127	40
32.1493	34.8128	2
32.1493	34.8130	46
32.1493	34.8132	82
32.1493	34.8133	46
32.1493	34.8135	2
32.1493	34.8143	4
32.1493	34.8145	49
32.1493	34.8147	86
32.1493	34.8148	49
32.1493	34.8150	4
32.1493	34.8155	6
32.1493	34.8157	51
32.1493	34.8159	90
32.1493	34.8160	51
32.1493	34.8162	6
32.1493	34.8169	6
32.1493	34.8170	51
32.1493	34.8172	89
32.1493	34.8174	51
32.1493	34.8175	6
32.1493	34.8180	6
32.1493	34.8182	40
32.1493	34.8184	89
32.1493	34.8185	139
32.1493	34.8187	89
32.1493	34.8189	40
32.1493	34.8191	6
32.1493	34.8192	2
32.1493	34.8196	10
32.1493	34.8197	54
32.1493	34.8199	95
32.1493	34.8201	54
32.1493	34.8202	10
32.1493	34.8209	31
32.1493	34.8211	78
32.1493	34.8212	129
32.1493	34.8214	78
32.1493	34.8216	31
32.1493	34.8219	5
32.1493	34.8222	27
32.1493	34.8224	73
32.1493	34.8226	123
32.1493	34.8228	73
32.1493	34.8229	27
32.1493	34.8233	3
32.1493	34.8236	28
32.1493	34.8238	75
32.1493	34.8239	126
32.1493	34.8241	75
32.1493	34.8243	28
32.1493	34.8249	14
32.1493	34.8251	59
32.1493	34.8253	102
32.1493	34.8254	59
32.1493	34.8256	14
32.1493	34.8263	28
32.1493	34.8264	75
32.1493	34.8266	125
32.1493	34.8268	75
32.1493	34.8270	28
32.1493	34.8273	7
32.1493	34.8275	3
32.1493	34.8276	36
32.1493	34.8278	84
32.1493	34.8280	134
32.1493	34.8281	84
32.1493	34.8283	36
32.1493	34.8285	26
32.1493	34.8286	26
32.1493	34.8288	40
32.1493	34.8290	88
32.1493	34.8291	138
32.1493	34.8293	88
32.1493	34.8295	40
32.1493	34.8296	6
32.1493	34.8301	7
32.1493	34.8303	42
32.1493	34.8305	91
32.1493	34.8307	140
32.1493	34.8308	91
32.1493	34.8310	42
32.1493	34.8312	7
32.1493	34.8313	16
32.1493	34.8315	9
32.1493	34.8317	44
32.1493	34.8318	95
32.1493	34.8320	143
32.1493	34.8322	95
32.1493	34.8323	44
32.1493	34.8325	37
32.1493	34.8327	41
32.1493	34.8328	56
32.1493	34.8330	116
32.1493	34.8332	159
32.1493	34.8333	116
32.1493	34.8335	56
32.1493	34.8337	21
32.1493	34.8340	22
32.1493	34.8342	50
32.1493	34.8344	87
32.1493	34.8345	151
32.1493	34.8347	193
32.1493	34.8349	151
32.1493	34.8350	87
32.1493	34.8352	84
32.1493	34.8354	93
32.1493	34.8355	122
32.1493	34.8357	181
32.1493	34.8359	216
32.1493	34.8360	181
32.1493	34.8362	122
32.1493	34.8364	71
32.1493	34.8365	114
32.1493	34.8367	122
32.1493	34.8369	166
32.1493	34.8370	216
32.1493	34.8372	240
32.1493	34.8374	216
32.1493	34.8375	166
32.1493	34.8377	122
32.1493	34.8379	156
32.1493	34.8381	163
32.1493	34.8382	204
32.1493	34.8384	239
32.1493	34.8386	251
32.1493	34.8387	239
32.1493	34.8389	204
32.1493	34.8391	163
32.1493	34.8392	155
32.1493	34.8394	119
32.1493	34.8396	162
32.1493	34.8397	214
32.1493	34.8399	238
32.1493	34.8401	214
32.1493	34.8402	162
32.1493	34.8404	119
32.1493	34.8406	119
32.1493	34.8407	91
32.1493	34.8409	140
32.1493	34.8411	196
32.1493	34.8412	227
32.1493	34.8414	196
32.1493	34.8416	140
32.1493	34.8417	91
32.1493	34.8419	103
32.1493	34.8421	91
32.1493	34.8423	140
32.1493	34.8424	196
32.1493	34.8426	227
32.1493	34.8428	196
32.1493	34.8429	140
32.1493	34.8431	91
32.1493	34.8433	104
32.1493	34.8434	93
32.1493	34.8436	141
32.1493	34.8438	198
32.1493	34.8439	228
32.1493	34.8441	198
32.1493	34.8443	141
32.1493	34.8444	93
32.1493	34.8446	102
32.1493	34.8448	86
32.1493	34.8449	136
32.1493	34.8451	193
32.1493	34.8453	224
32.1493	34.8454	193
32.1493	34.8456	136
32.1493	34.8458	86
32.1493	34.8460	69
32.1493	34.8461	25
32.1493	34.8463	60
32.1493	34.8465	120
32.1493	34.8466	164
32.1493	34.8468	120
32.1493	34.8470	60
32.1493	34.8471	25
32.1493	34.8473	25
32.1493	34.8475	8
32.1493	34.8476	43
32.1493	34.8478	93
32.1493	34.8480	142
32.1493	34.8481	93
32.1493	34.8483	43
32.1493	34.8485	23
32.1493	34.8486	18
32.1493	34.8488	20
32.1493	34.8490	66
32.1493	34.8491	113
32.1493	34.8493	66
32.1493	34.8495	20
32.1493	34.8503	15
32.1493	34.8505	59
32.1493	34.8507	102
32.1493	34.8508	59
32.1493	34.8510	15
32.1493	34.8512	2
32.1493	34.8513	2
32.1493	34.8515	10
32.1493	34.8517	54
32.1493	34.8518	96
32.1493	34.8520	54
32.1493	34.8522	10
32.1493	34.8528	3
32.1493	34.8530	48
32.1493	34.8532	85
32.1493	34.8534	48
32.1493	34.8535	3
32.1493	34.8545	45
32.1493	34.8547	81
32.1493	34.8549	45
32.1493	34.8557	26
32.1493	34.8559	60
32.1493	34.8560	26
32.1493	34.8570	18
32.1493	34.8572	53
32.1493	34.8574	18
32.1493	34.8584	26
32.1493	34.8586	61
32.1493	34.8587	26
32.1493	34.8597	35
32.1493	34.8599	69
32.1493	34.8601	35
32.1493	34.8611	23
32.1493	34.8613	57
32.1493	34.8614	23
32.1493	34.8624	13
32.1493	34.8626	47
32.1493	34.8628	13
32.1493	34.8638	11
32.1493	34.8639	45
32.1493	34.8641	11
32.1493	34.8651	25
32.1493	34.8653	59
32.1493	34.8655	25
32.1493	34.8665	36
32.1493	34.8666	69
32.1493	34.8668	36
32.1493	34.8676	2
32.1493	34.8678	47
32.1493	34.8680	82
32.1493	34.8681	47
32.1493	34.8683	2
32.1493	34.8690	39
32.1493	34.8692	73
32.1493	34.8693	39
32.1493	34.8703	2
32.1493	34.8705	47
32.1493	34.8707	82
32.1493	34.8708	47
32.1493	34.8710	2
32.1493	34.8713	3
32.1493	34.8715	18
32.1493	34.8717	63
32.1493	34.8718	110
32.1493	34.8720	63
32.1493	34.8722	18
32.1493	34.8725	33
32.1493	34.8727	48
32.1493	34.8729	84
32.1493	34.8730	148
32.1493	34.8732	191
32.1493	34.8734	148
32.1493	34.8735	84
32.1493	34.8737	48
32.1493	34.8739	50
32.1493	34.8740	36
32.1493	34.8742	71
32.1493	34.8744	135
32.1493	34.8745	180
32.1493	34.8747	135
32.1493	34.8749	71
32.1493	34.8750	36
32.1493	34.8752	30
32.1493	34.8754	3
32.1493	34.8755	36
32.1493	34.8757	85
32.1493	34.8759	135
32.1493	34.8760	85
32.1493	34.8762	36
32.1493	34.8764	3
32.1493	34.8766	7
32.1493	34.8769	27
32.1493	34.8771	74
32.1493	34.8772	124
32.1493	34.8774	74
32.1493	34.8776	27
32.1493	34.8779	13
32.1493	34.8781	13
32.1493	34.8782	48
32.1493	34.8784	100
32.1493	34.8786	147
32.1493	34.8787	100
32.1493	34.8789	48
32.1493	34.8791	13
32.1493	34.8792	17
32.1493	34.8794	6
32.1493	34.8796	41
32.1493	34.8797	90
32.1493	34.8799	139
32.1493	34.8801	90
32.1493	34.8803	41
32.1493	34.8804	6
32.1493	34.8806	8
32.1493	34.8809	26
32.1493	34.8811	72
32.1493	34.8813	123
32.1493	34.8814	72
32.1493	34.8816	26
32.1493	34.8819	8
32.1493	34.8821	5
32.1493	34.8823	40
32.1493	34.8824	88
32.1493	34.8826	138
32.1493	34.8828	88
32.1493	34.8829	40
32.1493	34.8831	5
